"","GSM2183532_NTak_LBOV_Ext_Biopsy_ATR10_HG133_2-a1.CEL.gz","GSM2183533_NTak_LBOV_Ext_Biopsy_ATR11_HG133_2-a1.CEL.gz","GSM2183534_NTak_LBOV_Ext_Biopsy_ATR18_HG133_2-a1_2.CEL.gz","GSM2183535_NTak_LBOV_Ext_Biopsy_ATR9_HG133_2-a1.CEL.gz","GSM2183536_NTak_LBOV_Ext_Biopsy_ATR9_2_HG133_2-a1.CEL.gz","GSM2183537_NTak_LBOV_Ext_Biopsy_2005scoop30_HG133_2-a1.CEL.gz","GSM2183538_NTak_LBOV_Ext_Biopsy_2005scoop37_HG133_2-a1.CEL.gz","GSM2183539_NTak_LBOV_Ext_Biopsy_2000HSOA10_HG133_2-a1.CEL.gz","GSM2183540_NTak_LBOV_Ext_Biopsy_2003OA11_HG133_2-a1.CEL.gz","GSM2183541_NTak_LBOV_Ext_Biopsy_2003OA12_HG133_2-a1.CEL.gz","GSM2183542_NTak_LBOV_Ext_Biopsy_2003OA17_HG133_2-a1.CEL.gz","GSM2183543_NTak_LBOV_Ext_Biopsy_2003OA18_HG133_2-a1.CEL.gz","GSM2183544_NTak_LBOV_Ext_Biopsy_2005scoop32_HG133_2-a1.CEL.gz","GSM2183545_NTak_LBOV_Ext_Biopsy_2005scoop36_HG133_2-a1.CEL.gz","GSM2183546_NTak_LBOV_Ext_Biopsy_2006scoop48_HG133_2-a1.CEL.gz","GSM2183547_NTak_LBOV_Ext_Biopsy_LUMC3_HG133_2-a1.CEL.gz","GSM2183548_NTak_LBOV_Ext_Biopsy_LUMC59_HG133_2-a1.CEL.gz"
"229617_x_at",6.14408696148679,6.94431125758637,6.26061417173149,6.79756547783039,6.0069051590536,6.56737581763892,6.34214404868461,5.9571697896549,5.78528597371674,5.85467004660528,5.77434260235936,5.58332676351904,6.31420960712454,6.14528638364397,6.31689585901653,6.66633924730931,5.82746478115391
"229618_at",7.44493049500775,6.79818608486079,8.43843811557481,7.92493872319861,8.43338061992587,7.40555112978028,8.04712408581314,9.11673362387116,9.12721103485685,9.40951833274809,9.247696866163,8.85839144590774,7.93586133606217,8.2695524582251,8.18531295085825,6.97271100015166,8.86124756660949
"229619_at",5.548395317663,6.39885728659518,5.9971794243111,6.21928249109671,6.13456736193415,5.97667252038419,5.867865115446,5.69434645726329,6.08666483462259,5.38993563192443,5.83150422269326,6.09775922933669,6.14511411244085,6.403829016265,5.69627647717263,7.16431502342438,5.88475566404925
"229620_at",5.45254414143084,4.35950652198149,6.0277340976376,5.59360504546615,6.37935605295355,4.71823674903462,5.21939227503486,5.29823801319209,6.23296280039665,6.78679002699009,6.27347207657411,6.71647521737744,5.14123743708826,5.91240227147423,5.05237049492901,4.59552713428293,5.12782965565165
"229621_x_at",5.81084337588941,5.97617259364411,5.76349863947829,6.24279522048196,5.97617259364411,6.99499473787933,6.01992225792086,6.09468981910438,5.77118461987404,6.29352932529501,5.70898141758015,5.88704882694623,5.70544078031062,6.23846144666717,5.65317472718331,6.78650877334007,6.05206634391932
"229622_at",4.93698287416133,4.4897577726246,4.02893365368075,3.27879389421314,4.31355515091024,5.25305061811592,4.63980558668414,4.41845326686425,4.29367221257749,4.09049113893802,4.08851010001308,4.35474745675953,4.76131870580064,4.28338291559085,5.33177683824763,5.31234129523743,7.52639397713393
"229623_at",7.71800332788221,7.38074660999285,8.05935302984437,6.78320848836862,6.91627843073419,7.0759091583896,7.60858806401137,8.57532761013352,8.61461213347838,8.40563415277557,6.5681193618177,7.93741570673353,5.88938330477722,7.41513407035902,7.74725281579432,6.89914781173846,7.70606510447412
"229624_at",6.72072722655673,6.92858147839361,6.33801698093689,6.47474790776127,6.48512776321834,6.88810357315509,6.33205976835843,6.21677637861622,6.56732022217399,6.53593282016291,6.53923418581786,6.60621804121695,6.58088487142349,6.31720550386414,6.87370762947624,7.38316149091442,6.31248159454851
"229625_at",4.28829918596842,4.02957965210816,4.98516356126967,4.61794234304725,4.42380339724047,4.59875201200108,4.2949947134606,4.45246316672764,4.93157360941769,4.71719399747678,4.12014812691984,4.35694508264276,4.49945955748633,4.79161885424947,4.48718486949904,4.77669006170034,4.81142210865968
"229626_at",4.97400685303407,5.1154007058608,4.89949389830764,4.87366935441027,4.9732338472658,4.79515190640214,4.79515190640214,4.75303172880974,4.48881912454591,4.37534292764895,4.44868977688574,4.63926928056412,4.74236502043355,5.01527937209832,4.6590625887575,4.99142043518213,5.10477546600618
"229627_at",3.38403345345395,3.57056058214717,3.41912013591361,3.45084115250248,3.43371594605802,3.49314167666096,3.41700863857312,3.4644496756542,3.23252362450488,3.49704387763181,3.38696803544241,3.53946490258037,3.48386798153214,3.48215150282634,3.21949007020958,3.4713018339457,3.69599091192409
"229628_s_at",4.61838276770906,4.94706061365334,4.57440897782728,4.48201571731834,4.36506863675898,4.26728828861636,4.65883986451898,4.465930830712,4.61628775480153,5.16598288848971,4.24494794302119,4.89728660868041,4.59234873692518,4.3331735645969,4.61628775480153,4.91521865963809,4.65050986970289
"229629_at",3.484814540866,3.90517128999582,4.36117461423009,3.6837479631007,3.70637147712105,3.90848847533253,3.51788592061042,3.85963305388908,3.67579381849832,4.80634906215706,3.859495578933,3.84324774163644,3.75420628329065,3.50495868524564,3.58779933482445,3.98673053940539,3.76509114574088
"229630_s_at",10.0083336784981,9.75915864219651,10.6037380757256,10.6118178875401,10.91363032676,10.7261503282724,10.5757642706784,11.4500694248994,11.3790648922862,11.333983420391,11.5557605845352,11.4032219312412,10.5603386632529,11.7936004526808,10.1059390446772,9.49807167359296,11.5211986057265
"229631_at",4.45367063514851,5.16487663755949,4.50191510371195,4.63931977186468,4.43427051401989,4.61707044064278,4.39711739651491,4.23201144517876,4.20670841554799,4.35229008205292,4.2447057144859,4.55669283509214,4.32042868335349,4.2431309805539,4.49956139341045,5.02406362067364,5.15536795465035
"229632_s_at",8.63780726435171,7.88092522406957,9.10946909860128,8.98467860108556,9.08816260132092,7.7664452083749,8.69588517062157,8.56302961731637,9.21002154154201,9.06088242101324,9.01304261995589,9.25875557710749,8.55181845143662,9.04161424817978,8.43015686458516,8.86400406298037,9.90323915142622
"229633_at",5.06700961721399,4.53863263889263,5.43088514023833,5.22111360088955,5.44112124539262,4.65178450161515,5.25717071544035,4.96650080275848,5.19324111797646,5.63873879636746,5.13907641151562,5.75249504970408,4.67489450273973,5.56805554681572,4.65664599355595,6.7054432440334,6.41388479073568
"229634_at",3.76401589186302,4.40014409398126,3.94183583023019,4.10318466479007,3.76262509934174,4.07448070802591,3.91217848271149,3.81699430833329,3.88373134184357,3.61087933575383,3.54182132407799,3.90721936252608,3.89747571379741,4.00592346809152,3.9522291477688,4.03307225900268,3.68646770204224
"229635_at",3.41197012146925,3.40383404162746,5.20186229742591,4.39298421431133,5.41687497173692,4.11288384708525,4.88765131134298,3.68497442830127,6.96180675389139,5.15397923963251,6.50059474526178,5.52788994167793,6.95527839969363,5.67557727627682,3.70332919952134,5.94769342300842,5.7945189645426
"229636_at",4.30111584503063,4.77643704385393,4.20501102779674,4.64380760909768,4.33112502095505,4.83955645095187,4.26682814569607,4.50214968949362,4.10729271350065,4.3350372545079,4.24957375622001,4.35148049740988,4.03972753728466,4.41651712948335,4.07861047446865,4.33316195563962,4.46819756087094
"229637_at",6.17887293924813,6.32798708611201,5.82522380656023,6.1155322344068,5.82522380656023,5.9837227563199,5.44590938988959,5.50950896324393,5.68937287074653,5.65206339255742,5.4828638783796,5.54373545124342,5.59638129680369,5.84517269390939,5.98649359366643,6.19089175503799,6.13610501710502
"229638_at",7.83369735952259,5.13341692371108,7.50192395369996,9.06959171177582,9.42263322898456,7.89745880180336,7.89745880180336,7.05867238011796,7.45886560342143,8.63182942817599,8.46083353678611,9.23958830086835,6.87321402467264,8.20864533667554,7.32734040791533,7.48286308813637,8.04296250424813
"229639_s_at",4.48603667517248,4.63192338230286,4.42600541326861,4.67672987253363,4.26208364724098,4.9755893494163,4.39949309925769,4.28285210637882,4.3357580051645,4.21505938751774,3.93268146251026,4.21636412234802,4.5204193491632,4.24688348587401,4.50070831292406,4.83223632066005,4.3689374107316
"229640_x_at",8.00415392079511,7.56652359864313,8.79041351514331,9.23310785672193,9.19534306396288,8.38326440539305,8.57911601722998,9.09118395283714,9.23667003996666,9.38047638427996,9.22051581624544,9.35494590472718,8.99784019259471,9.42497501352579,8.57117175908087,8.32232055806102,9.5859201944794
"229641_at",5.7203887987837,5.20966045166397,5.17197859190582,5.42180102873061,5.18449313661275,5.27074277375466,5.00230439297738,5.23622555773252,6.19135840332997,5.26492360454226,5.89960810359648,4.58268222706259,5.80102168077064,5.17811661188115,5.22729754945873,5.14282054055584,5.46903515827997
"229642_at",6.3554524477998,6.01425174172344,5.60497025261193,5.79144366402776,6.4504182967157,6.57584903188492,7.11034066808435,6.77521392064642,6.14515256747159,6.23574055758534,5.88923515759138,6.07389964209345,6.2379372585085,7.26182812721117,6.33789867423126,5.08737744244624,4.91895270271155
"229643_at",4.48125966764174,4.68337618068984,4.58072263362799,4.70900053797953,4.59862530973269,4.94826026027208,4.49421521042486,4.72288085352072,4.4844835265133,4.29833427263602,4.59984712360143,4.4031785251613,4.52305806889598,4.34343832086532,4.77973917844175,4.66572805923553,4.55242171056697
"229644_at",4.74494007397581,4.56453931195963,4.61625492780016,4.5257690980273,4.43183820132352,4.3818461639334,3.94474976061447,4.32908518952731,4.28988815861389,4.4164767651778,4.53367753868425,4.35694508264276,4.43183820132352,4.25540522100976,5.21808521508485,4.05431717464856,4.85273627879041
"229645_at",5.70974855174299,5.90443497060978,5.41525677177849,5.97878316000187,5.75361070248466,6.18693903634759,5.57280309993738,5.85046205382881,5.56889165786197,5.41147197386913,5.71319971324258,5.33834624804266,5.50071377631169,5.75276788432084,5.56409963471944,5.53435741338099,5.79114926392834
"229646_at",3.66134501885384,4.16343357828398,3.60858055441504,3.63398813126597,3.48150041477797,4.26480998896013,3.75699239708014,3.68880230962832,3.54885102234869,3.51521947284507,3.32739954382797,3.64198861176768,3.90319241705418,3.94378570746528,3.56669877655213,3.96760696328112,3.34208703882706
"229647_at",10.0267059449924,10.0277121952482,8.24905729658697,7.15867453394635,7.32549286847655,7.42752176914362,7.3469444268908,7.86881441074068,8.06523494680145,8.49544637664224,8.4915996566109,8.21315964058221,7.63487708575079,7.77417846386532,10.5216321149825,7.79606828224979,7.35438758127338
"229648_at",5.01225973856833,4.66849771930204,4.58827871084268,4.13738236664821,4.46769722453098,3.90745716883434,4.4322182610891,4.45166310070741,4.52830810904857,4.93997857419594,4.2219636708241,4.52861898168324,3.96969281206199,4.04212250794823,4.2966867032789,4.24901723746403,5.73950163234403
"229649_at",5.12999481854175,4.29014749381972,6.01891482551421,5.32407306668106,5.79114926392834,5.84997195168593,5.16337074011709,6.79260547117435,5.95484420805366,5.84739419245634,5.82812959581849,4.81890273856161,5.05979517472616,5.41415625777731,5.07575200399506,4.58742883008116,4.60232165153853
"229650_s_at",5.7488951332139,6.01908386575028,5.96219279521888,6.1811412551666,5.86594419914568,5.15722989390609,5.34474089391856,5.45248685838469,5.84417534587751,5.80087212486224,5.85744025518753,6.13925675156077,5.24126718021839,5.51099761560582,5.2206778915683,6.1816326926302,6.33022164338352
"229651_at",4.79386735826711,5.11353870530053,4.76823997256982,4.66749949942148,4.85118935134196,5.7122479242598,5.29600085415449,4.83207223517882,4.7901706080368,4.20637770724326,4.41936319979571,4.3838532544601,5.1391058018766,5.07745935528637,4.71483448391264,4.89210110478691,4.59711561103403
"229652_s_at",4.1827648189702,4.03432023191383,4.19952782854237,4.24771982549814,4.04923689644895,4.42380339724047,4.1465813785779,4.32327847347162,4.1465813785779,4.14978423137158,4.02971972451233,4.08934659021262,4.17503767936694,4.1465813785779,4.13321187018486,4.30933189563493,3.80539787225043
"229653_at",5.7741818429263,5.58822547393026,5.5992157745683,5.37792342820089,5.50037363333513,5.80730365538579,5.64277771387365,5.17012818932158,5.75547526323028,5.7249258472582,5.72813882717841,5.77601380058913,5.81979842138826,5.5359099068685,5.73698190806964,5.46360099693787,5.74002735968261
"229654_at",4.60963808004885,4.00061566890844,4.85567264924382,4.74283002140357,5.35465368646127,5.39157176181464,4.94605483983381,5.06207986672929,5.48075521459989,5.51908566751986,5.40583967944144,6.04872886385729,4.9877326708819,5.02951777351029,4.58231865764427,4.85566796245358,6.13169105545544
"229655_at",5.22209136831895,5.98745319377595,5.42005213254292,5.46245724478016,5.60835362537747,5.86426854895853,5.46245724478016,5.42734903147459,5.39306430920976,5.39445782027727,5.28236211858386,5.23927921779162,5.80205967733844,5.43178360167445,5.31209813777743,5.92614839035696,5.56377441844542
"229656_s_at",5.63106069806668,5.20030582085707,4.71366267242151,4.67394540842865,4.74485023968549,3.83350139852912,4.58021095930235,4.18969032108074,5.1111318127902,5.10909603988183,5.14388534809052,5.60070660659008,5.3012022988241,4.65759489835814,5.01535917145291,5.50559956808898,6.03287433691015
"229657_at",8.78123167189234,7.90656175497981,7.30842797804855,7.58813928363452,8.23739985682145,6.87981663472502,7.19744888748927,7.29147146085974,6.90660809681749,8.14129755069837,7.89886975288386,8.2502825613125,6.89752269203694,7.11805832740599,7.80934106499727,5.93172701174272,6.89360033299518
"229658_at",3.75769476627888,3.736216995119,3.81556831394512,3.95627658397184,3.8229310141397,4.04395341798089,3.89280361706217,3.88079249736549,3.45489152151155,3.74673090592531,3.56640617084774,3.55954103802197,3.95268356997237,4.1020231470799,3.79033518494377,3.928215831508,3.83481349260368
"229659_s_at",4.77438168799005,5.37671210442773,5.27844392274884,5.43848589182042,4.94379635752669,5.79510911098717,5.12351996423658,5.1290851783448,4.75050937805318,4.91920657379795,4.77448121128238,4.9030667929979,5.09975469445062,5.42346732451243,5.02899333927581,5.05674876517578,4.84778984712813
"229660_at",4.88045826008289,4.43416659501439,4.31600013851937,4.46002859443228,4.60219380329898,4.60028370059939,4.21233309274699,4.45317643614078,4.42784693994077,4.38979227977991,4.38650603614703,4.45797402141477,4.74195539926422,4.26967796903943,4.28310456313972,4.61726007813532,4.2153793592721
"229661_at",4.86985375188835,5.23443771754482,4.91453483148369,4.84642518260618,5.23443771754482,5.89271562911465,5.1420684180047,5.09446067989989,4.58612133349704,4.62454066081907,4.70631594240717,4.56718382272001,5.1391058018766,5.35716898672095,4.66361660481001,5.22408850383256,4.31973343781045
"229662_at",3.55148271192804,3.53387913278576,3.68192379974641,3.87254400477905,3.5021942195171,3.66737797941597,3.52215524431597,3.51011075441889,3.46044777524978,3.37413830624968,3.16831642245614,3.38765027515056,3.52920212958261,3.21300421123673,3.55973707947728,4.10099515141462,3.52215524431597
"229663_at",7.83624652502705,7.39060255615864,6.95623282422065,6.08914830492152,6.6429422741036,6.23680104583861,6.9132525661862,7.17968211070677,7.15062495950348,6.89847547806358,7.20583989928253,7.0450763124517,6.48192741389519,6.30968713363925,8.36147309797663,6.59612566160357,6.83191229574341
"229664_at",7.43462135566159,7.36414198669683,7.370595993843,6.93404075297591,7.00104003949399,5.62944337248851,5.84650232496503,6.44456589761255,7.00104003949399,7.27223742428706,6.68963374204587,7.28632661698523,6.38926523357348,6.99649959415772,7.37888936290116,6.4915722309679,7.96596811844861
"229665_at",6.10671313637297,5.26259415553053,5.69210705856818,6.06430085202568,6.34284974241593,6.06430085202568,6.03814225953224,5.99594427647696,5.92010438359014,5.97015656581444,6.18235963835155,6.08176949248013,6.41135625933788,6.81411797587355,6.12741814670964,5.55145227993209,6.49709372717403
"229666_s_at",6.25851185288343,5.63644191821448,6.23583984872975,5.58559197750475,5.7642447963129,6.21815436829269,6.21752630518684,5.43801039731953,6.11110924767525,6.53878551854398,6.55831385069599,6.49281026954121,6.47608078625853,6.7790568886871,6.83181930469869,5.26351691427552,6.66550149978948
"229667_s_at",3.67787106814139,3.50597577529749,3.79965245658363,3.87498391409245,4.15075296629048,3.89333361835443,3.83625791970269,4.09920421650446,4.14216059315892,4.21484009165107,3.89521275716373,3.98842220957054,3.74921111064887,4.20727083466862,3.54847590991293,3.87383121160523,3.68166195734555
"229668_at",6.0179074946149,6.53765558794292,5.90558589853964,5.81055264407269,5.65106883765482,6.28267539236493,5.7065533756276,5.7065533756276,5.36525918463345,5.62439325355511,5.40814908717143,5.3775829808943,5.63603351864396,5.7065533756276,5.79850625151279,6.16127863207969,5.47259733182027
"229669_at",3.63804312567451,3.79077382026639,4.06425639959281,4.00252119436589,4.22852580726961,3.64504124483356,3.69561991556849,4.31438808491237,3.58711502101108,3.86171496242015,3.52396245810195,3.59111570482828,3.5342554726511,3.52716165700812,3.79910975832386,3.69421477832863,4.55260280804617
"229670_at",9.82426138108531,9.57654746305451,7.96260514505795,6.97565773964622,7.3706034454854,6.80395084246944,6.68867971527902,7.32421443873973,8.13151226700004,7.70107144337685,7.59805173920819,7.71850212406285,6.63339616225018,7.45724971022622,9.96434418719818,6.56125989175561,6.43569238726536
"229671_s_at",3.62389159830328,3.82022755898903,3.75837339607389,3.75726407141845,4.16571252897609,3.97843599061442,3.8978651122716,3.92940534954347,3.92940534954347,4.27152250476839,3.95617851887945,4.31376056437579,4.22805837742214,3.84677885942747,3.86345686729934,3.90144905420498,3.92940534954347
"229672_at",5.7496173818136,5.25989913911545,4.73429295645226,5.24727944226551,5.25536937168046,4.83955645095187,5.02980586620255,4.72759279264869,4.87470599053994,5.16822974379407,5.45713191361368,5.01341010038928,5.09365122686056,5.11060889610127,5.17089904790269,5.2749732016468,5.84772645203367
"229673_at",5.59563031993304,5.34595677057168,4.78579357747877,4.32709261848901,4.7132440834493,4.44103916893533,4.44552401069213,4.7132440834493,4.65047889890153,4.4831809155858,4.89083478762057,4.72539158075543,4.57131376364777,4.36558785867595,5.14797934871745,4.70776426108447,4.98947566066156
"229674_at",6.91154221361296,6.79655300738641,8.19294409043237,8.82623302595886,8.41753338932247,7.69780516171217,8.09889034563742,8.00306912799622,9.31777286175361,9.35147768454283,9.69939065455801,7.59703691692207,7.4630669177769,8.60148020931473,7.22399710728217,7.5553337713012,8.63792228112503
"229675_at",3.50189657776774,3.98017967809632,3.47446659446062,3.66532891289649,3.87353560087171,4.14281241677178,3.68192379974641,3.47092161940562,3.74797220259542,3.42351878234148,3.5003403709145,3.35748314782385,3.67767864486027,3.47498186370714,3.4328089845279,3.54734422213539,3.48814691685514
"229676_at",7.43549759972107,7.21769090022673,8.26918824729005,8.23321043039203,8.22187310709588,7.48725076786871,8.22981302017821,7.53841210947133,7.9852880250643,7.91622340334407,8.33614951339122,7.9852880250643,7.87598508729545,8.44867475383652,8.09746264309654,6.36002914424984,8.00837580997328
"229677_at",6.46008505802775,6.42145680435594,6.25632393427077,6.55053534112642,6.28363701842308,6.69635029096181,6.10445016551813,6.25632393427077,6.11990146733618,5.9416088545419,6.16158196988068,6.25632393427077,6.16231661750323,6.46448642993624,6.2534226542325,6.23531365047538,5.85713730177083
"229678_at",4.70426324042588,4.76586882459294,4.7690926834645,4.68659286105237,4.80922790363131,4.80101779424297,5.10438818443641,4.36002388545799,4.7690926834645,4.79560499747543,4.463401027531,4.75623123802693,5.00947880089348,4.57995071015423,4.7690926834645,5.04121690154988,4.58694303286213
"229679_at",5.76393960965577,6.31469904805864,6.42807423851485,6.63915110806119,6.74134884582499,6.21684357146108,6.4268537992372,6.60864315974835,6.81163755136624,7.05713050483018,7.18148866331071,7.22687315313201,6.29392326592956,6.49538074617759,5.96045409498149,6.68519350682961,7.58482648832307
"229680_at",3.86336464071696,3.9769546329287,3.71421329600353,4.1008961302125,3.9769546329287,4.53863263889263,4.2309949580876,4.18297279194052,3.91832846849065,3.68966304664885,3.91215147112064,3.59020804574283,4.1800641517653,4.36575041588526,3.97946633685068,3.87284365232119,3.73462796052862
"229681_at",4.64317090520154,5.20480382186365,4.77996205531455,5.03591498952208,4.76488844884183,5.44664929029554,4.81672533121063,4.69920078740311,4.68557251530632,4.38066006873408,4.84499992961339,4.60835648411459,4.57287641682548,4.87113148698792,4.77088052293788,4.79067461338113,4.45397621075719
"229682_at",6.62254305572472,6.66222773381304,6.24809250263665,6.23113024684792,5.75452503541882,6.37314421354534,6.06211168504806,6.1105183535635,6.12513837817272,5.52063043857802,5.85021191073532,5.66262189628154,6.12552851253911,6.05829068017534,6.16127483386593,6.33417093669013,6.09795707547982
"229683_s_at",4.21040420342236,4.0197042576231,4.16301136184263,4.22076350033939,3.94047004331792,4.35887791299375,4.0971236698133,4.0971236698133,3.90191779045619,4.15681060486871,3.87615290144888,4.03672099170446,4.2228137764597,3.71339459338874,4.26092595944974,4.38351035298118,4.18718471362731
"229684_s_at",3.52372312768511,4.0313619197886,3.91922607533759,3.98979781810472,4.20127757036116,4.52825966164283,4.18379074620605,4.0637797037865,4.04772249112225,4.04434897426262,4.44992864791416,3.7628638965413,4.44398365424054,4.08242029545944,4.0637797037865,3.75989466358304,3.87666264031292
"229685_at",5.27547804901759,5.87109491159677,3.6896259803112,3.90144905420498,4.09286833239695,4.16463328585696,4.12723102741798,4.20463193751059,4.03401290232975,4.13849472541151,4.08038559144168,4.25902105171218,4.06944246434647,3.50550072982102,5.84520056436773,4.24607369073858,4.7146731460873
"229686_at",4.0192002378103,4.48058168652955,5.15999151714676,4.58346863465105,4.49824680950875,5.30555882457146,4.9064240347795,4.77407121256879,4.31814190249307,5.12455483016176,4.34421004471034,4.30412299400376,4.47399295498901,4.53863263889263,3.85124342996552,4.54140881564904,4.23938667076383
"229687_s_at",4.11410528888716,3.84703212417101,4.51686033504232,4.38609120627138,4.81693396869764,4.58258265677039,5.00230439297738,4.98116809785402,5.06771363894969,5.67513315816815,4.89807006030856,5.48121253627541,4.46671750520665,5.03333243586227,4.78952760481556,4.43782056700157,4.80186660108094
"229688_at",4.28582589882269,4.15911523298132,4.20129131964827,4.01787934709834,4.13379653608585,4.74631627556722,4.46877477785519,4.23725672683334,3.93515960202248,4.05077847725507,3.87229725385587,4.24621641064741,4.04242765111817,4.30810076181914,4.55167173694601,4.20129131964827,3.99477570633877
"229689_s_at",5.37911389452402,5.47125664297746,5.79542325671757,5.92394895668159,6.11625857346159,6.11625857346159,6.44735883818023,6.30070749053151,6.23055468589115,6.45853153683906,6.36528993203876,6.24272730576412,6.19479900890766,6.37632359830044,6.29407471897236,6.14618751825186,6.19479900890766
"229690_at",6.74818842013338,7.62955424380684,6.86430071564134,7.34463329730282,7.30557634777091,7.07429620061586,7.16671070479776,6.96393425597355,7.14409029945545,6.90555058927125,7.33757481033294,7.20940709866294,6.95527839969363,7.27076983780898,6.76293125980225,7.55851948299588,7.04443356100041
"229691_at",4.38250924165898,4.88434319773861,4.52135056358966,4.46363331376329,4.20194987183098,4.39358407500773,4.17427773782557,5.00840869157108,4.58337277563223,4.44868977688574,4.62348106570365,4.59184267603775,4.09996412209272,4.39513738941587,4.85276990092475,4.77495298966399,4.68036982569075
"229692_at",6.23381474557211,5.58128911419767,6.80709778438928,6.24222266135853,6.75126567605539,5.62014037507065,6.99306317019904,7.37549552734191,6.32252641317859,6.86874577467234,6.67770185366804,6.77064225780986,6.07131603701337,7.56069189018193,5.58303648735683,5.38111796203987,7.21987423321063
"229693_at",7.08736464527246,7.21977368369552,7.45733030982673,7.55402043896915,7.57948261113191,6.83584913028331,7.17539200131502,7.97478835499148,7.9855240730808,8.35017186479362,7.97103787633997,8.33395737284934,7.46872914142116,7.81057549946369,7.72078962557948,7.47450687300134,7.62247214755452
"229694_at",7.64106408675057,7.43770681181225,8.48297966885676,7.26045484661587,7.37738113699645,7.0377719050672,8.20329003686514,7.62107085363102,7.77033629753734,7.25547286778769,8.44057596073574,7.68955780026993,7.96640219271647,8.26268268954837,6.50600751507357,5.00172722184412,5.9468954177853
"229695_at",3.67090778690022,3.34863199216549,3.67133347100259,3.58779933482445,4.36343585471898,3.58693040391739,3.60556365031429,3.65480701363934,3.8713981683678,4.35950652198149,3.43360872813646,4.1465813785779,3.46598292818622,3.78832735946467,3.62035403554946,3.37791355420163,4.60195243556567
"229696_at",6.66884896179501,6.34805775142479,5.89799610504982,5.80084199839758,6.44973462461004,6.22722254701785,6.14480362971489,5.21732234046822,6.27794494749875,6.22722254701785,5.98129856675419,6.78001696473632,6.29467875740972,6.28541218781811,7.26544933375984,5.64710830473647,5.62773992239862
"229697_at",5.88532354393265,5.25668960436674,4.73911785990319,4.85654564136068,5.21526645602556,5.23671280519838,5.21526645602556,5.21526645602556,5.36525918463345,5.21526645602556,5.28933793491094,5.40065911636913,5.15957015063674,5.21526645602556,5.37098160188434,5.1814182127916,5.23769730996473
"229698_at",5.32266483626601,5.34451055533511,5.30305946416469,5.45500745271458,5.08890732843071,5.30726793189599,5.30383001225883,5.43488080261133,5.25939825156181,5.04330716077797,5.13581213939583,5.05938856003985,5.10726393485627,5.24666796439249,5.08205120211922,5.60067955210457,5.24000042084738
"229699_at",9.7535555368207,9.36432201034601,9.02073448370809,9.54333094981924,9.6196339740111,9.18605821929524,8.92483439362306,8.58109275511467,9.30110754054486,9.42556066445996,9.40994555474149,9.72101411673825,8.53283135613652,9.83410486635643,9.56731881381604,8.30652197075405,8.40377614666643
"229700_at",5.01947979028768,4.75656906546248,5.89066587400796,5.74076899558778,6.57529768441154,6.29888301422544,6.57620761748357,7.24989371030974,7.20534362380923,7.20781078990831,7.37491851116021,7.38085261477157,6.73778430499588,7.1648202683361,5.63857201617101,5.97254648774543,7.5196587754194
"229701_at",3.75122676873419,4.01035149638247,3.82163312865669,3.59370144740815,3.60384580598415,3.76833745658471,3.75968676870068,3.62892984540129,3.61211655688641,3.79629733654384,3.43083611206765,3.67318428147184,3.70250958854486,3.75968676870068,3.90836836280429,3.99797258264775,3.59838370215044
"229702_at",4.55747118199018,4.66318183223811,4.28006267204713,4.74839085516149,4.27821104070655,4.42052573018457,4.38403773628041,4.51251251118215,4.17846386380119,4.35573681321939,4.31562162923116,4.2191439426942,4.31562162923116,4.47651325381658,4.35573681321939,4.57015596698611,4.13362552929907
"229703_at",4.24100465328304,3.77724641618858,3.9943591475625,3.75034865203468,4.10349525968134,4.13836165801835,4.06980441808395,4.04075116840442,3.94988063244777,4.05087193856429,3.758312086258,4.00769010724539,4.59192056062245,4.40050353804126,3.9845877410046,4.22101278241071,4.04381793247015
"229704_at",7.84026154215595,7.42157073903569,8.65319157149137,7.70268239584992,7.72165764488461,9.06770764180934,8.14871448103551,8.13856719727599,8.23321043039203,7.54343287563714,8.19405524806403,8.69942179513918,7.60853105329535,8.78997854102705,7.97897184090982,6.75713731873242,8.64258814873131
"229705_at",7.03419912480509,5.69490874487466,6.98050606675503,6.95141072855285,7.29038475052047,7.10589351345369,7.48303717633371,7.00907041021605,7.21839506052972,7.66712355854402,7.53605871206114,7.86747209863104,6.77702052756967,7.55076882322587,7.22501905923777,6.46503196483265,7.63066911060014
"229706_at",3.9975524513244,3.94299697909414,4.49149060760181,3.67864643442729,4.62336134765823,4.40724266416329,5.06070812072711,4.22804809037218,3.88177552324731,4.43728020530235,3.71216932894973,4.06622605800711,4.44805793718545,4.53456682131244,4.15472811767689,3.93345636166112,3.69599091192409
"229707_at",5.33174874683967,5.34451055533511,5.25148344875036,5.68086172749178,5.78920816696076,5.43912080040472,5.38510151623425,5.30026033252278,4.84078784072464,5.75252371108728,5.07541068313552,5.53193031994417,5.38510151623425,4.94008707239576,4.86021917138493,6.13720349408155,5.37527661401815
"229708_at",3.5985704275027,4.35950652198149,3.56173669070851,3.85760544858162,3.41786961154057,3.5602736920791,3.37318384321668,3.69888409157339,3.58952909202306,3.39969338664294,3.40687595579224,3.59893813577553,3.43392952243217,3.51353434800061,3.67915560707478,3.9845877410046,3.41457330386203
