"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.22080440128231e-12,0.489299149304754,0.973,0.88,5.36390887041715e-08,"0","TGFBR1"
2.28507893832679e-12,0.486134968799947,0.799,0.578,5.51915115974069e-08,"0","WDR43"
2.69458902378991e-12,0.523119755633525,0.946,0.865,6.50824086915977e-08,"0","SSBP1"
2.88060597773409e-12,0.435023028164416,0.907,0.727,6.95752761802115e-08,"0","CEBPG"
3.06497773721211e-12,0.331808451593863,0.979,0.914,7.40284072868841e-08,"0","PSMA7"
3.07654088950703e-12,0.815670287653924,0.68,0.516,7.43076921042634e-08,"0","SMIM15"
3.18500038822407e-12,0.644513071222968,0.716,0.515,7.69273143767761e-08,"0","EIF3M"
3.194362332814e-12,0.580848878286409,0.823,0.638,7.71534334244566e-08,"0","MRPL20"
3.19557933138157e-12,0.398608931801558,0.988,0.955,7.7182827590859e-08,"0","UGDH"
3.43492745108101e-12,0.825479881246137,0.805,0.631,8.29638027259597e-08,"0","PELO"
3.64080415074564e-12,0.677574952703155,0.871,0.716,8.79363426529594e-08,"0","VMP1"
3.70508122216636e-12,0.481372060487454,0.889,0.707,8.9488826758984e-08,"0","EIF2S1"
3.78346364147675e-12,0.544945032772771,0.71,0.504,9.13819973325879e-08,"0","EEF1E1"
4.28586927777947e-12,0.699724883548447,0.686,0.486,1.03516600666207e-07,"0","DDA1"
4.38165474816399e-12,0.401640461446407,0.955,0.91,1.05830107132405e-07,"0","MTHFD2"
4.44283554236552e-12,0.471489154113355,0.958,0.818,1.07307806854754e-07,"0","ATP1B1"
4.49821515332544e-12,0.478123671335575,0.973,0.896,1.08645390598269e-07,"0","SF3B6"
4.51778582394741e-12,0.548013441803648,0.59,0.388,1.09118081005802e-07,"0","C3orf52"
4.57072794191329e-12,0.769875915370449,0.56,0.357,1.10396791981032e-07,"0","MYO1E"
4.67816413792208e-12,0.656161043759524,0.772,0.594,1.12991698423232e-07,"0","CARS"
4.76684314595429e-12,0.782279460816058,0.581,0.374,1.15133562504234e-07,"0","TIMM50"
4.84487370586414e-12,0.427307010949106,0.862,0.718,1.17018234617737e-07,"0","NARS"
5.05029312364882e-12,0.771330450929858,0.698,0.501,1.2197972981549e-07,"0","RHOU"
5.39505641459031e-12,0.329787389015708,0.811,0.581,1.303067975816e-07,"0","SERPINI1"
5.56906132976553e-12,0.35359528600867,0.988,0.959,1.34509538297827e-07,"0","CFL1"
5.68679522299471e-12,0.430456101704149,0.982,0.937,1.37353165020991e-07,"0","EIF2S2"
5.80069067428329e-12,0.559956488217839,0.775,0.56,1.40104081855964e-07,"0","GNPTG"
5.91022371027278e-12,0.465649664544228,0.76,0.545,1.42749633274218e-07,"0","B3GNT5"
5.98194908328737e-12,0.506109480609466,0.769,0.59,1.4448201620864e-07,"0","PNO1"
6.55513617797375e-12,1.143320514832,0.362,0.185,1.583262041066e-07,"0","ZNF274"
7.53335517332251e-12,0.875801364616345,0.557,0.365,1.81953127501258e-07,"0","TINF2"
7.6065456617787e-12,0.825697872361776,0.734,0.548,1.83720897368941e-07,"0","CD14"
8.24638143198359e-12,0.72482978077986,0.572,0.373,1.991748507267e-07,"0","METTL1"
8.59814213920605e-12,0.680073764183802,0.65,0.446,2.07670927088244e-07,"0","MRPS23"
8.83058989987392e-12,0.341534798083362,0.979,0.93,2.13285237851655e-07,"0","POMP"
9.33823240366618e-12,1.19479424377821,0.407,0.223,2.25546327245749e-07,"0","NSDHL"
9.53794503982942e-12,0.880384088628031,0.611,0.422,2.30369986547e-07,"0","BAIAP2L1"
1.1408063195853e-11,0.629246379679222,0.883,0.724,2.75538950369437e-07,"0","CYP51A1"
1.14441085166941e-11,0.442686741810824,0.967,0.874,2.76409553003711e-07,"0","SBDS"
1.15515905624575e-11,0.584200399799952,0.347,0.169,2.79005566855036e-07,"0","GSTM2"
1.2029890608661e-11,0.346259286013955,0.976,0.899,2.9055794787099e-07,"0","NUCB2"
1.29143808722828e-11,0.453541374854189,0.952,0.858,3.11921041208246e-07,"0","DDX21"
1.29279977415355e-11,0.575325694164522,0.814,0.663,3.12249929451307e-07,"0","DCAF13"
1.35910674963376e-11,0.880573747751508,0.997,0.955,3.28265053239042e-07,"0","TNFRSF11B"
1.36710088457995e-11,1.22973842141822,0.416,0.235,3.30195876652595e-07,"0","STX1A"
1.39926545747998e-11,0.419919250520619,0.982,0.913,3.3796458594514e-07,"0","YWHAQ"
1.46496398865119e-11,0.703614903303744,0.647,0.445,3.53832752178921e-07,"0","ALG2"
1.65492408051177e-11,0.52677810476015,0.775,0.572,3.99713813166009e-07,"0","NCBP2"
1.73708136019482e-11,0.715283887242392,0.581,0.374,4.19557260927854e-07,"0","LRRC59"
1.78453608266581e-11,0.327294692414992,0.527,0.311,4.31019000046274e-07,"0","FLII"
1.81639068109769e-11,0.471766063178998,0.898,0.723,4.38712841205525e-07,"0","GABARAPL1"
2.02883354952571e-11,1.50492617896838,0.338,0.174,4.90024167216945e-07,"0","ZNF674-AS1"
2.12235254198007e-11,1.08268523798734,0.482,0.296,5.12611809464446e-07,"0","C19orf48"
2.12250478862293e-11,0.590173359014748,0.71,0.496,5.12648581596096e-07,"0","DMKN"
2.14146534248035e-11,0.558941384692077,0.647,0.432,5.1722812416928e-07,"0","MRPS22"
2.4623093735335e-11,0.722414171168634,0.587,0.387,5.94721582989546e-07,"0","HARS"
2.48966033290323e-11,0.999085455358599,0.275,0.12,6.01327660206117e-07,"0","SPTSSB"
2.49080243705887e-11,0.540560993688819,0.826,0.672,6.01603512622828e-07,"0","PSMC4"
2.49216927529035e-11,0.586804982190588,0.859,0.706,6.01933645060878e-07,"0","PSMD7"
2.53020520379708e-11,1.08493614435971,0.341,0.173,6.11120462873108e-07,"0","UTP14A"
2.65810396044462e-11,0.480788268275516,0.895,0.752,6.42011849566189e-07,"0","FAM96B"
2.68125476330984e-11,0.347047125739465,0.88,0.695,6.47603462982226e-07,"0","CCT5"
2.74588147718275e-11,0.583740150118975,0.563,0.351,6.6321275318395e-07,"0","SSSCA1"
2.77659991444304e-11,0.530826992267143,0.808,0.609,6.70632177335428e-07,"0","NXT1"
2.87720833811557e-11,0.563844447979637,0.626,0.424,6.94932129905054e-07,"0","DNAJC2"
2.9298077629556e-11,0.447745178193236,0.994,0.977,7.07636468986667e-07,"0","RGCC"
3.73298172038401e-11,0.870601299818089,0.611,0.422,9.01627074924351e-07,"0","CDH19"
3.86918331228624e-11,0.73808040647519,0.596,0.401,9.34523845416496e-07,"0","HHIPL2"
4.5864136493559e-11,0.544877242079791,0.889,0.721,1.10775648872893e-06,"0","C14orf166"
4.62134653183604e-11,0.580164319160948,0.793,0.597,1.11619382783436e-06,"0","SLC7A1"
4.84920478402314e-11,0.582010678005499,0.778,0.598,1.17122843148511e-06,"0","PCGF5"
4.87140090732793e-11,0.669122519152352,1,0.978,1.17658946114692e-06,"0","RCAN1"
4.98734437213967e-11,0.581133693728089,0.883,0.74,1.20459328620289e-06,"0","EIF4EBP1"
5.22885336993113e-11,0.458672796360777,0.946,0.816,1.26292495443947e-06,"0","TUBB4B"
5.42716525664883e-11,0.839318757514373,0.943,0.894,1.31082322443839e-06,"0","DDIT4"
5.5684738146139e-11,0.544497851695355,0.946,0.827,1.34495348044369e-06,"0","TPM2"
5.67361568372295e-11,0.500528016578309,0.847,0.708,1.3703483960896e-06,"0","ADRM1"
6.29398665000019e-11,0.398126760638238,0.964,0.845,1.52018659557455e-06,"0","NDUFB9"
6.50109496335261e-11,0.598771751884236,0.68,0.474,1.57020946649856e-06,"0","AARS"
6.5975331650275e-11,0.420316073634898,0.889,0.718,1.59350218534909e-06,"0","GRPEL1"
6.67352626848753e-11,0.614877652859307,0.575,0.402,1.61185679962779e-06,"0","PDLIM3"
6.82782149857171e-11,0.350519965369118,0.997,0.975,1.64912372655003e-06,"0","GSTP1"
6.97353751224741e-11,0.385735363624365,0.997,0.996,1.68431851533312e-06,"0","CD55"
7.06640750447360e-11,0.33645816599028,1,0.996,1.70674940455551e-06,"0","CALM2"
7.10388015789674e-11,0.606960305821281,0.769,0.617,1.7158001745368e-06,"0","DLGAP4"
7.13585573908571e-11,0.834287697561953,0.608,0.42,1.72352323666137e-06,"0","HMGCR"
7.23372658396851e-11,0.619838107214677,0.71,0.531,1.74716198182591e-06,"0","SYNJ2"
7.59609674607277e-11,0.58324942477269,0.674,0.461,1.83468524707896e-06,"0","NPC1"
7.76342149625682e-11,0.654219112176842,0.551,0.346,1.87509919399091e-06,"0","PRPF38A"
7.77321998877431e-11,0.436191950661468,0.91,0.755,1.87746582388866e-06,"0","WBSCR22"
7.81257437796093e-11,1.29723231118777,0.395,0.229,1.8869710895089e-06,"0","IPO5P1"
7.88868327432977e-11,0.481065698104701,0.988,0.941,1.90535367124887e-06,"0","SELK"
8.02807750274918e-11,1.16808100022233,0.251,0.107,1.93902155923901e-06,"0","PHOSPHO2"
8.13827379635106e-11,0.585844881396639,0.569,0.368,1.96563727003267e-06,"0","CD2BP2"
8.24344127998412e-11,0.725206544513589,0.581,0.381,1.99103837235456e-06,"0","MRTO4"
8.35159120434047e-11,0.51766679950771,0.793,0.631,2.01715982358435e-06,"0","MED8"
9.27369327462932e-11,0.671070245708445,0.599,0.406,2.23987513662122e-06,"0","BUD31"
9.9699589743085e-11,0.298205941372254,0.799,0.592,2.40804419106473e-06,"0","CD320"
1.11254836968457e-10,0.623648348219487,0.88,0.772,2.68713807729915e-06,"0","COLGALT2"
1.1591760314735e-10,0.614743015625625,0.686,0.522,2.79975786881793e-06,"0","COA4"
1.18992275224909e-10,0.272398461030652,0.874,0.66,2.87402042350722e-06,"0","S100A1"
1.2440693520071e-10,0.323819740664658,0.991,0.979,3.00480070590276e-06,"0","HERPUD1"
1.28473003078435e-10,0.889163736471906,0.386,0.212,3.10300844335345e-06,"0","SVIL-AS1"
1.3209688490675e-10,0.405637182395681,0.811,0.61,3.19053606115273e-06,"0","TIMM10"
1.3761465152939e-10,0.704792496168192,0.584,0.399,3.32380667838937e-06,"0","GABPB1"
1.47633895442329e-10,0.421470787419198,0.928,0.785,3.56580147661857e-06,"0","NHP2"
1.50568471486108e-10,0.490795806710327,0.94,0.845,3.63668029180396e-06,"0","HIGD1A"
1.52539621347405e-10,1.05964976247641,0.44,0.268,3.68428947440387e-06,"0","PYROXD1"
1.60733121254664e-10,0.971285531512163,0.326,0.168,3.8821870776639e-06,"0","CNN2"
1.67770169496045e-10,0.653347190279626,0.781,0.623,4.05215290383797e-06,"0","AMOTL1"
1.71800022304512e-10,0.411962298860536,0.817,0.652,4.14948593872089e-06,"0","FBXO2"
1.72858202115039e-10,0.593622146656108,0.71,0.517,4.17504415568453e-06,"0","PLRG1"
1.73492510490875e-10,0.429067572436098,0.799,0.604,4.19036460588609e-06,"0","FLNA"
1.75113736852328e-10,0.804635285443112,0.482,0.299,4.22952208619429e-06,"0","KIAA0226L"
1.81827511094143e-10,0.530649966798523,0.802,0.617,4.39167987545685e-06,"0","NDUFA12"
1.92714810971544e-10,0.323680682312964,0.997,0.989,4.6546408293957e-06,"0","ENO1"
2.03518863449654e-10,0.486871452895777,0.85,0.673,4.91559110889949e-06,"0","GLRX3"
2.1076686100457e-10,1.38061643400876,0.341,0.181,5.09065199384338e-06,"0","ACAP1"
2.12553147016152e-10,0.713600954605856,0.722,0.572,5.13379615988111e-06,"0","DPH3"
2.22360382858707e-10,0.650420903131696,0.731,0.551,5.37067032718636e-06,"0","ULBP2"
2.33753213668081e-10,0.720840657002185,0.461,0.281,5.64584136972516e-06,"0","BYSL"
2.33966498909038e-10,0.373250742628893,0.985,0.928,5.65099284814999e-06,"0","PDIA3"
2.40214106675476e-10,0.588404984798163,0.641,0.443,5.80189131853278e-06,"0","TMEM243"
2.47907412919509e-10,0.559697179291351,0.56,0.363,5.98770774424491e-06,"0","HPRT1"
2.50634831975395e-10,0.437083919465647,0.97,0.922,6.05358309670171e-06,"0","PDPN"
2.52925099702141e-10,1.09497779979769,0.662,0.534,6.10889993310581e-06,"0","MALL"
2.68834257717232e-10,0.716980769021367,0.437,0.259,6.49315382664431e-06,"0","MAK16"
2.76898303762464e-10,0.509969893203224,0.683,0.487,6.68792473077478e-06,"0","WDR74"
2.76980199420377e-10,0.411814760345317,0.719,0.495,6.68990275660036e-06,"0","MRPL13"
2.92081210028e-10,0.328481690912811,0.901,0.78,7.05463746580629e-06,"0","NUDC"
2.9803939080037e-10,0.353407330938147,0.71,0.488,7.19854540600133e-06,"0","HLA-H"
3.01381064527896e-10,0.444658297997422,0.904,0.753,7.27925685154226e-06,"0","TIMP4"
3.27200915602928e-10,0.46870148328276,0.967,0.848,7.90288371455752e-06,"0","TUBB2A"
3.41282796908206e-10,0.575907992990522,0.835,0.707,8.24300339372389e-06,"0","NPR2"
3.59606820661913e-10,0.524712763085401,0.769,0.618,8.6855835394472e-06,"0","CAPRIN1"
3.61985947552602e-10,0.395826170477108,0.934,0.804,8.74304659123801e-06,"0","PSMA2"
3.70747505315326e-10,0.651724217148392,0.587,0.416,8.95466449588107e-06,"0","TUBB2B"
3.74208560322648e-10,0.756615489442951,0.56,0.377,9.03825935747293e-06,"0","RRP12"
3.84842320351948e-10,0.298117063689081,0.991,0.953,9.2950965634606e-06,"0","PRDX4"
3.85538483124889e-10,0.571700228937678,0.811,0.621,9.31191098291544e-06,"0","RBM34"
3.9177486818722e-10,0.694481717732284,0.458,0.272,9.46253839132593e-06,"0","MRAP2"
3.93090069185408e-10,0.293556803124263,0.904,0.776,9.49430444103516e-06,"0","RNPS1"
4.0571229574762e-10,1.11213628028515,0.326,0.168,9.79916907919226e-06,"0","TSLP"
4.06967072573014e-10,0.513957687976051,0.749,0.57,9.82947570385601e-06,"0","TP53INP2"
4.1512408363997e-10,0.447465157424542,1,0.987,1.00264919921562e-05,"0","ERRFI1"
4.68359362557078e-10,0.818584064322969,0.5,0.312,1.13122836838411e-05,"0","ARID5A"
5.12575186227905e-10,0.334210918361704,0.754,0.556,1.23802284729626e-05,"0","DCXR"
5.18590962031898e-10,1.07932877335492,0.644,0.478,1.25255275059564e-05,"0","CYB5D2"
5.3021178866359e-10,0.37549753223497,0.943,0.832,1.28062053315917e-05,"0","TARS"
5.57860370833516e-10,0.509811507256914,0.871,0.741,1.34740015367419e-05,"0","SCAND1"
5.6585656094451e-10,0.584638771014774,0.74,0.581,1.36671335164928e-05,"0","KIAA0020"
5.69780957241762e-10,0.42180031783629,0.937,0.882,1.37619194602603e-05,"0","LMNA"
5.76899941653273e-10,0.383704086530975,0.805,0.628,1.39338642907515e-05,"0","RELA"
5.97947833798988e-10,0.393733910628897,0.961,0.861,1.4442234029747e-05,"0","IFRD1"
5.99197088431517e-10,0.386352130837822,0.937,0.858,1.44724072768864e-05,"0","SAR1A"
6.14412903532642e-10,1.89071290947431,0.332,0.176,1.48399148590239e-05,"0","PINX1"
6.28692651159417e-10,0.597636405735234,0.71,0.551,1.51848136034534e-05,"0","NR4A3"
6.38166762132706e-10,0.451982219350929,0.913,0.763,1.54136418057913e-05,"0","SRP19"
6.46484197544521e-10,0.409549501156624,0.934,0.818,1.56145328232928e-05,"0","NDUFA6"
6.96404471645344e-10,0.640524756244447,0.805,0.687,1.682025720365e-05,"0","TBCB"
7.17500728535411e-10,0.328003831573166,0.701,0.513,1.73297950963158e-05,"0","C1QBP"
7.37955618146486e-10,0.441283406270962,0.928,0.8,1.78238420450921e-05,"0","PSMA1"
7.59846079134545e-10,1.11790762241002,0.332,0.178,1.83525623493367e-05,"0","LOC101928796"
7.72034959142804e-10,0.519074716258641,0.602,0.424,1.86469603681762e-05,"0","FOXA3"
8.0602233749804e-10,0.370175653995808,0.898,0.76,1.94678575175902e-05,"0","SEC13"
8.06137923281082e-10,1.25544111256448,0.305,0.155,1.9470649261008e-05,"0","STARD13-AS"
8.13580154583456e-10,0.469613872283986,0.793,0.619,1.96504014736542e-05,"0","MRPL47"
8.23893084008998e-10,0.330432263568619,1,1,1.98994896580693e-05,"0","MGP"
8.33719182479855e-10,0.966132727997812,0.449,0.274,2.01368194144359e-05,"0","NAAA"
8.37005952488931e-10,0.332128098381582,0.997,0.954,2.02162047704652e-05,"0","BZW1"
8.59218360774079e-10,0.663750778762668,0.617,0.415,2.07527010677763e-05,"0","MCOLN2"
8.73022655852826e-10,0.395695308521786,0.946,0.83,2.10861162068133e-05,"0","LINC00493"
8.88935989981118e-10,0.446138084212292,0.907,0.762,2.1470470966014e-05,"0","TSPYL1"
8.91742807535303e-10,0.413221914535093,0.874,0.747,2.15382640304002e-05,"0","IARS"
9.14547045532004e-10,0.43308612458501,0.805,0.601,2.20890547907345e-05,"0","TSG101"
9.23009285280858e-10,0.952464945561699,0.56,0.403,2.22934432673886e-05,"0","RHOD"
9.43482497531037e-10,0.973784350354946,0.32,0.162,2.27879327628671e-05,"0","OLFM1"
1.09275451481999e-09,0.430993920739041,0.967,0.887,2.63932997964472e-05,"0","MSN"
1.10263145148425e-09,0.609535251614516,0.518,0.335,2.66318574476991e-05,"0","LRIF1"
1.14533564483842e-09,0.342272430073992,0.988,0.925,2.76632918297823e-05,"0","ATP5B"
1.18680330569566e-09,0.402715683092106,0.889,0.768,2.86648602424673e-05,"0","MLF2"
1.21564333831626e-09,0.40575017380402,0.59,0.396,2.93614335503527e-05,"0","MTHFD1L"
1.21609570604529e-09,0.561424895625754,0.545,0.351,2.93723595881118e-05,"0","LZTFL1"
1.24534921180629e-09,0.514171062183773,0.608,0.417,3.00789195127574e-05,"0","BMP6"
1.32885817666253e-09,0.39868525726229,0.994,0.985,3.209591154093e-05,"0","HSPB1"
1.41247040605058e-09,0.686357161135344,0.853,0.731,3.41153977173397e-05,"0","RND3"
1.44397539783826e-09,0.52063021887419,0.805,0.63,3.48763377839875e-05,"0","DYNLT1"
1.46144909410417e-09,0.387136682873204,0.958,0.903,3.52983799698979e-05,"0","SLIRP"
1.47817198459751e-09,0.697848607846283,0.829,0.674,3.57022879439836e-05,"0","MRPL36"
1.554055731867e-09,0.629373433613343,0.587,0.404,3.75351080917837e-05,"0","BMS1"
1.55676609500576e-09,0.61893275068015,0.674,0.497,3.7600571492674e-05,"0","CREM"
1.56794841827293e-09,0.998329129101131,0.317,0.165,3.78706581465462e-05,"0","SIRT5"
1.60512554789052e-09,0.476073339527749,0.605,0.408,3.87685973581997e-05,"0","GRWD1"
1.66580103610289e-09,0.366636611170485,0.964,0.921,4.0234092424993e-05,"0","HMGN2"
1.67433217583794e-09,0.322405112550097,0.976,0.912,4.04401450430137e-05,"0","PLD3"
1.69911798806481e-09,0.568647349132038,0.892,0.789,4.10387967657294e-05,"0","BCAS2"
1.76247187901002e-09,0.344293640236593,0.802,0.642,4.25689832937289e-05,"0","GLIS3"
1.81609664779189e-09,1.27168966477426,0.281,0.142,4.38641823341175e-05,"0","PIGW"
1.91689688825806e-09,0.309021145399134,0.985,0.945,4.6298810542097e-05,"0","LINC00152"
1.93076067572264e-09,0.348390765340626,0.961,0.886,4.66336626007289e-05,"0","GNG5"
1.93886980720394e-09,0.485178674124767,0.85,0.707,4.68295224533967e-05,"0","CWC15"
1.95322512509114e-09,0.41548384414479,0.895,0.742,4.71762464463264e-05,"0","NGRN"
2.10649387841406e-09,0.267174568846481,0.997,0.987,5.08781466453348e-05,"0","RPL8"
2.16249634766628e-09,0.37695308631773,0.823,0.661,5.22307742851836e-05,"0","PSMD14"
2.16591891273758e-09,0.623041220715266,0.716,0.549,5.23134394993509e-05,"0","TMEM41B"
2.38844417137031e-09,0.31282055976912,0.877,0.768,5.76880920711072e-05,"0","SNRPF"
2.48308557902255e-09,0.408051043070819,0.799,0.644,5.99739659901315e-05,"0","GORASP2"
2.61150689149668e-09,0.512646196739329,0.527,0.338,6.30757259503193e-05,"0","SMCO4"
2.63843884596947e-09,0.680113225967496,0.506,0.327,6.37262134467006e-05,"0","NUP35"
2.73907605925254e-09,0.782874134174872,0.533,0.362,6.61569040591266e-05,"0","MALSU1"
2.74930956946661e-09,0.538873335214997,0.482,0.297,6.6404074031327e-05,"0","ELP5"
2.8310325278469e-09,0.689857967933895,0.775,0.578,6.83779286450862e-05,"0","SEC22B"
3.23145072770092e-09,0.291242406597967,0.994,0.97,7.80492294261603e-05,"0","HSPA5"
3.28880295733823e-09,0.55109107496718,0.91,0.83,7.94344578285903e-05,"0","GAS5"
3.30708255425193e-09,0.759760061975057,0.518,0.349,7.98759649328469e-05,"0","C16orf91"
3.36340960200232e-09,0.327458935714347,0.979,0.917,8.12364321171621e-05,"0","CTSL"
3.38157290335374e-09,0.399485338267074,0.656,0.458,8.16751303347028e-05,"0","CBWD1"
3.42193933707839e-09,0.522256207511916,0.826,0.696,8.26501008084544e-05,"0","PSMC6"
3.5860186002692e-09,0.366704038864608,0.916,0.767,8.66131072523019e-05,"0","SGMS2"
3.59602108623052e-09,0.645831266700002,0.635,0.461,8.68546972957258e-05,"0","TIMM23"
3.65456724291017e-09,0.36880520062861,0.982,0.946,8.82687626180092e-05,"0","RSL24D1"
3.66115932274874e-09,0.35854328587081,0.913,0.811,8.84279811223502e-05,"0","SNRPB"
3.88242467442237e-09,0.751124986465355,0.452,0.275,9.37722031613235e-05,"0","FAM219B"
3.90480051360845e-09,1.4767237414028,0.26,0.131,9.4312646805185e-05,"0","FAS"
3.98852993398258e-09,0.928347667982679,0.425,0.257,9.63349634954813e-05,"0","WDR3"
3.99084380275696e-09,0.334441305183962,0.844,0.648,9.63908503679889e-05,"0","HEXB"
4.0249574780945e-09,0.404528355165974,0.874,0.7,9.72147979684165e-05,"0","PTS"
4.06663543389966e-09,0.336914562832074,0.925,0.8,9.82214456349785e-05,"0","TMED4"
4.0777670632199e-09,1.50158851716575,0.269,0.136,9.84903078779502e-05,"0","NKILA"
4.14012590988424e-09,0.333816662457531,0.862,0.704,9.99964611014341e-05,"0","TIMM17A"
4.23147008701963e-09,0.385395063929176,0.985,0.939,0.000102202697011785,"0","CLIC4"
4.30149259673599e-09,0.263057958978827,0.988,0.96,0.000103893950688964,"0","RPL36AL"
4.41547898610071e-09,0.459227258807199,0.79,0.638,0.00010664706395129,"0","DNAJA2"
5.13027704602196e-09,0.367425910416805,0.895,0.768,0.000123911581492568,"0","LSP1"
5.60528878695125e-09,0.484756660454287,0.883,0.748,0.000135384540071234,"0","SHMT2"
5.66360860157539e-09,0.30372228229451,0.572,0.369,0.00013679313855385,"0","BEX5"
5.79176979584878e-09,0.565939529596314,0.617,0.448,0.000139888615879136,"0","DIABLO"
5.96355233883044e-09,0.620609391880658,0.26,0.126,0.000144037679639772,"0","ZNF672"
6.17434615066143e-09,0.578743999510651,0.65,0.487,0.000149128982576926,"0","GPATCH4"
6.40447237197364e-09,0.48953405336499,0.632,0.441,0.000154687221200279,"0","CCNC"
6.60510603381036e-09,0.511827442552931,0.644,0.464,0.000159533126034622,"0","TIAM2"
