"","normal_tissue_1","normal_tissue_2","normal_tissue_3","normal_tissue_4","normal_tissue_5","normal_tissue_6","normal_tissue_7","normal_tissue_8","normal_tissue_9","normal_tissue_10","normal_tissue_11","normal_tissue_12","normal_tissue_13","normal_tissue_14","normal_tissue_15","normal_tissue_16","normal_tissue_17","normal_tissue_18","normal_tissue_19","normal_tissue_20","normal_tissue_21","normal_tissue_22","normal_tissue_23","normal_tissue_24","normal_tissue_25","normal_tissue_26","normal_tissue_27","normal_tissue_28","OA_tissue_1","OA_tissue_2","OA_tissue_3","OA_tissue_4","OA_tissue_5","OA_tissue_6","OA_tissue_7","OA_tissue_8","OA_tissue_9","OA_tissue_10","OA_tissue_11","OA_tissue_12","OA_tissue_13","OA_tissue_14","OA_tissue_15","OA_tissue_16","OA_tissue_17","OA_tissue_18","OA_tissue_19","OA_tissue_20","OA_tissue_21","OA_tissue_22"
"AB075489",4.2996096300686,5.47952113635567,5.21127967261185,5.82661996537458,4.80014367963217,5.93895203264695,4.89641505763774,4.80666265525011,3.10723006930734,5.46183172488854,5.16900177402337,6.46016643633123,4.50454143491325,5.70300485781272,3.10723006930734,3.10723006930734,5.67507298801284,6.3604184319373,4.50263513805085,7.13044898817116,6.48086124475883,5.70101634676359,4.88715653909558,3.10723006930734,4.67328030720225,5.63758045904801,5.48380851707409,4.70893829230757,3.10723006930734,4.97750329476703,5.18545661908075,5.42742721681826,5.79575989851057,4.58419379275246,5.74078059477637,5.75474990598491,7.67261639857228,6.87515954312453,3.10723006930734,5.85152991909193,4.99070219518124,6.02844330102595,5.65506023238013,4.13754015118433,5.41342095013738,4.34969449156665,5.36687368284855,4.3138858050117,4.67529294659313,5.30323940841681
"AB075492",5.11562394929274,7.0431958689474,5.91120077405431,5.45103166662059,5.64167612301989,6.00848141298314,5.47391006123745,5.84235086643761,3.10723006930734,5.59687551862861,5.28964653890602,5.53138823402592,5.13279284625206,6.39080455473385,3.10723006930734,5.60722121678636,5.09040321648169,7.38273031251924,6.01938541413454,5.61691876441775,6.81395690100803,4.41219801944185,6.24265654052857,6.52998662684576,7.08011805653414,5.98166578219095,6.08904372910403,5.81982776385078,3.10723006930734,5.91045589102583,5.77443832861818,5.70834735176101,6.09064299252109,5.47972126012088,5.56891606597353,5.43796807265399,6.16864916402786,6.38434882086677,6.3939775013279,5.55456151513211,6.18484650995261,6.02844330102595,6.43300129182435,6.21551497710549,5.61087455684693,5.28995351713153,5.18484554908196,5.68017479826147,5.2368877349958,6.03641145139532
"AB209061",9.21372459696929,6.73583145429024,6.66659901253262,8.25268899724908,7.15003861039139,7.18993742698297,6.60129943555641,8.48484092869999,9.40114503651209,8.24279773580677,9.3337735313844,7.31708558101222,9.69620354921825,8.69015628642829,7.75710435493826,9.51548900787023,9.59805143448217,10.731204690315,6.62846296353253,8.29391182449273,9.80108814903972,9.3528792679757,9.59134057307791,10.0129448345651,10.4071093274499,6.86733873315696,7.2655936363145,7.84384275673927,7.16461560765964,6.48860007296413,6.71207086106556,6.94596065419534,6.87481875598132,6.16680239704438,6.46715972690154,9.48369416032738,7.70156776646367,9.13400273492155,10.0097177046748,10.0267654524032,8.67788652999769,7.88099950391858,9.37234237036775,5.89590067356311,6.10649925103388,6.6727883778152,6.19072437199611,6.17550056552886,6.41661428684846,6.94624029315067
"AB209315",5.07553048377956,4.50293496423556,5.84279054128399,5.640741060323,5.54398212115323,6.27053426169079,5.73174229319566,5.02810284013086,3.10723006930734,3.10723006930734,4.273484697271,5.57039916839322,5.89889242186042,5.02073676117204,3.10723006930734,6.60821189459964,6.93741731323649,8.13082247681176,5.26806591569311,3.10723006930734,6.90966749725757,6.20091773297151,4.83317418202393,5.49861025762542,7.92472528798931,5.25558838423936,5.17745131752882,5.27944647446386,7.28335177662877,5.27909208999167,5.93921888229755,5.16208209726336,5.11226863995758,5.77558016355605,5.25070962418683,3.10723006930734,5.37837958774994,6.46573744307159,6.66081040629454,5.41478142643477,4.82030704462968,5.57672888417878,6.04725989835665,5.28616112459053,5.76961417253858,5.81050231951153,5.07142840192024,5.72066985768006,6.17632492650507,5.3743703326355
"AB209621",5.26452784009982,4.5726620883074,4.22670254755249,4.51723914536881,4.18768079944187,3.52935591066003,3.86105265506574,4.28722172489007,3.10723006930734,5.4853027374893,4.71701959034851,3.95498581217197,3.87458464154629,4.59524678558147,3.10723006930734,3.10723006930734,5.824497263218,7.53422272973489,4.20412252920862,5.13476091001141,7.1439483336441,4.72814000138823,5.28998635797962,5.26623410910156,5.48118552740449,4.62657403603475,4.08183713240814,4.46638409233188,5.93060339153231,4.19750912723574,4.42103306486045,3.91212763941054,3.8900874754945,4.17338307758524,4.52470222678368,5.20416947162276,4.41416555767192,6.81458846639484,6.21533760613618,5.68120071883448,4.57719605597054,4.11962036624831,5.06547401149055,3.8433394936486,3.9484924445309,4.13168098540133,4.14447332030132,3.81719207169726,4.35912035874323,4.12234464395019
"AB488780",4.44917021653359,6.0111033328405,5.56373355050944,4.84579011917389,5.5235658508301,5.5967247297911,5.43269338132082,5.40222097856516,3.10723006930734,4.7552927646939,4.58829179576815,5.42859541905454,5.18627161749553,5.66690613766068,7.6811227806651,3.10723006930734,4.46006972782209,3.10723006930734,5.5175327551551,5.13476091001141,5.2601092389189,4.81657525084939,4.71728893870708,4.42685995321232,3.10723006930734,5.61788173024977,5.42387772468593,5.38954615855281,4.96396731317579,4.97750329476703,5.10904067888244,5.27475356682204,5.08302748706331,4.93367853816674,4.99383039683444,4.46751345542136,5.21955524302407,3.10723006930734,4.38874929668249,4.7562004828653,4.85634727122158,5.41160149282324,4.54095951243154,4.94846039024448,4.8979307599209,4.75154988433273,4.68437067516144,4.85082733206407,4.35912035874323,5.14818552372138
"AB586698",4.12280417050033,4.26080376878824,4.72374785412961,4.71624847988646,4.18768079944187,5.13691422069663,4.52582000487833,4.1682391064652,3.10723006930734,4.09209178778812,3.79258914549988,4.10480929665952,3.10723006930734,4.0428965685718,3.10723006930734,3.10723006930734,3.10723006930734,3.10723006930734,4.86833727659383,3.10723006930734,3.10723006930734,3.10723006930734,3.94295728762186,3.10723006930734,3.10723006930734,4.99678871560257,4.70344880301762,4.67197294243805,3.10723006930734,5.30130863843533,4.42103306486045,4.61643832781741,5.05309575818628,4.80037989191708,4.73532040801839,3.80599695778134,4.16216106334257,3.10723006930734,3.10723006930734,3.10723006930734,3.97974788284899,4.42758094060842,3.10723006930734,4.59009757038776,4.63157743487386,4.75154988433273,4.65124192071883,4.92634737586288,4.4302629909575,4.64776670552528
"ABAT",8.72702515414829,6.82530641566735,7.78715149294516,7.81693637825746,7.40907558521215,8.57409940819563,7.97493075305543,8.17971114965948,8.06540830904695,7.78618752882506,8.38397677424525,7.25461831673795,7.70779856992654,8.32939240880116,6.71656361876049,6.73652300730693,7.25328151985399,8.35639283018194,8.21648883766284,7.82677527363496,7.77060906521618,7.16455421223463,8.827081679822,8.65602291011498,8.20220694561199,7.87995829157169,7.89875607028357,8.10668831027228,8.20468862520565,8.57410697007337,8.57549727909086,7.88531535840617,8.54659057150308,9.22677402712429,8.38115623310938,7.9410233695745,7.76693667847574,8.74755770838851,7.64921591160091,7.58780015081148,8.50794116971289,8.31102453542962,8.70995539238814,7.43845621871224,8.67731709190822,8.75176058890519,8.06068438499491,7.41030544485132,8.1127505616433,8.08876380149997
"ABCA1",13.0824870615795,12.3619540622532,12.7287819999043,12.4919600249691,12.9378101577367,12.7304264530912,12.6595756545766,12.9408666865854,11.5510503415037,11.3896953082153,13.3995280630108,12.0504348761359,12.0524893249111,12.4323612732672,11.7485904516078,12.0135300767695,11.3001675991,12.624207631075,13.7967285579028,11.6995281962846,12.0428057282524,12.7484509452256,12.7261904571237,12.8980756424384,12.7523040097958,12.6502748769171,12.6466267713902,13.4311566214581,11.5478035819475,13.5370112752514,13.0227881085848,12.9784500934575,13.6910057321806,13.7587548039966,13.2012914076253,12.3248782536682,12.5444546719322,12.1494482203222,12.4805567497674,10.3422131919649,12.9805324269807,13.4454130801865,13.4275338634914,12.8179787797904,12.4063371702181,13.6730867098931,12.7577880208077,12.187372769171,13.2034827915044,12.606283587907
"ABCA10",7.68944176472813,10.2128478207159,9.66791815917579,6.50216695395903,9.84102560864136,8.09828718788056,9.14113929346772,7.98853246466772,6.26548083335272,6.23618157104834,7.72838856897318,10.3840736182873,5.80320359757165,8.1660399665562,3.10723006930734,8.02352038190077,6.57332613250085,6.83308096237186,7.58653662476257,7.59712562129019,7.18271091121661,6.44795062674519,6.61101139032673,6.33456712623247,7.66275512039918,9.98697545129093,9.03222299746604,7.54036788943964,4.96396731317579,7.175719722716,7.39829199020499,8.67456381015135,7.27816898774783,6.72328050242337,7.67959038198184,5.06932902392946,9.84102315060974,6.57966868130295,6.6433284499108,3.10723006930734,6.44648770745833,7.52122281392311,5.26250841685539,8.87015325180965,5.37747916307502,6.40749229642079,7.27806655228221,9.2025674862219,7.45658385171911,7.04014114597425
"ABCA11P",6.61983785058417,8.33955146073481,7.92969748258265,7.3019689228516,7.58143504295607,8.08649278226074,7.62907654186555,7.12710552439386,3.10723006930734,6.64350201014138,6.55033693781537,7.54760198805346,5.86772746598654,7.75371229080639,7.42562126624677,6.89139004219254,5.41471757465746,5.38510564109889,8.19947624924303,6.25357169044765,6.38375024314872,4.97604704003469,6.50386516249152,5.26623410910156,4.80801367595203,8.32528342789801,7.99770168296788,7.56750655614299,6.94181512734443,7.6990872512553,7.83836882302511,8.15658580948068,8.07940513025145,6.40608076834976,7.59891028440753,5.88924778102324,7.49101580893667,6.50474099254505,5.98276537533302,5.48649368921273,6.81698355261403,7.32086210143704,6.1930811598884,8.25304471503784,6.99057852006915,7.11336353322355,7.60413280223075,8.45081245894126,7.64295887706526,7.84726692870985
"ABCA17P",4.99130836076388,5.37820736248229,4.96432751581498,4.71624847988646,4.18768079944187,4.67036556663142,4.52582000487833,4.73514603785021,3.10723006930734,4.87335668285771,4.98814719984067,4.70134657768059,6.2980781840473,5.44908960946434,3.10723006930734,5.04455686762931,6.02205940254851,7.70811707730463,4.31383472042936,4.80301919447343,7.25722504489264,5.86314902723039,5.84732056316093,6.73719751372414,6.69777796568404,5.05902090661191,4.70344880301762,4.63377605556008,4.08234197117433,4.13774333761394,5.08251756892845,4.46844813739025,4.2646837045282,4.39929573521971,4.59936927891291,5.24614943057557,4.86470193902067,4.7237052839328,7.33935333430706,5.85152991909193,4.37956126152226,5.02862860226939,5.02945862630245,4.53632194808016,4.99969721017257,4.96740564887886,4.50801100305918,3.92435478114119,4.28257887682526,4.80268991825213
"ABCA2",11.8430392377908,9.09975623891327,10.286876689131,11.1352663755572,10.4713906287229,9.80039144551899,10.2532686309255,11.5165998964512,10.7721411477671,11.110764046046,11.7412680287166,10.1191789512279,11.8093048197742,10.8881184605512,10.0779513528755,10.9674482690876,9.39180966416512,12.8914944140113,9.7993705273743,10.0604340268693,11.9639268341067,11.2140891085527,12.5341591946575,13.0871454124837,12.9241677617527,9.94063426497613,10.4458502720459,10.9994914978726,9.32802786927662,9.55603279578301,9.50735592769951,10.1260669583446,9.75410621492118,8.79599888620524,9.73538316907166,12.4396040684839,10.6467400221934,10.6957388324759,12.0687954894812,12.7823168786084,11.5416098787553,10.7831300617381,12.4740714169,7.15009538559196,9.07557876333201,7.6464620087462,7.7006128179862,8.02851492141462,7.76841723589673,9.26815849342384
"ABCA3",10.5607275893764,8.6800193213725,9.44894589142901,10.1391104407046,9.36252189202663,9.34961900957894,9.71049891751069,10.1810169240084,10.699841905024,10.2185744681895,9.99971597950784,9.65453861668358,10.3540358186757,11.0628278557796,8.81118566041561,9.7649645028548,8.67315547103029,11.4596359965978,8.9680382991104,9.81542304732184,9.94284549492113,9.978011456038,11.9759901045681,11.9420285226691,10.837723629584,9.51693915940286,9.85705259831274,9.9566537734336,8.10098321196004,9.2085094972407,9.37799001530559,8.89919240857183,9.15230664957859,8.72723189736031,9.4873703520019,10.853929064336,9.90040096177846,8.30817140063029,10.5764235402382,10.5190384224566,10.445180368087,10.5187398951464,10.5530358422393,6.38530090772247,9.11402578098552,8.009243028418,6.59306399355779,6.89258633763115,6.82355629517138,8.71310830529441
"ABCA4",5.82942779775805,4.05715898154756,5.16557061732085,4.80416084255351,5.56409366997798,4.96352057162146,4.98831330484879,4.1682391064652,6.15664057056955,3.10723006930734,6.48743694960063,5.14337447551404,4.89290478404416,4.71680856866043,7.42562126624677,4.52469480160947,3.10723006930734,7.26380998918323,4.89935264286478,3.10723006930734,5.4705893858776,3.10723006930734,5.46928964632394,5.96359121247666,5.75237648864742,4.8620937107847,5.50320325017904,4.90925482033342,3.10723006930734,4.69077627493637,4.21139934971452,5.10182148389016,4.43275806709316,4.17338307758524,4.31137024726063,5.69703237239839,5.13222282966823,5.0986642699452,4.7297285678083,6.13979626898098,4.82030704462968,5.10502170797943,4.99237889472198,4.98658751813764,4.28122138563687,4.34969449156665,4.77842590077855,4.17794791792832,4.35912035874323,4.41832894696377
"ABCA5",8.71178971327408,12.8417385747297,11.6508485637483,10.1447976620322,11.2082023140401,10.8087661184317,10.6033041312977,10.1048252478004,7.2725862444385,9.21899928238702,9.33819787434657,11.385393585069,8.14992202926167,10.0421677527341,8.7381681388984,7.40905543522085,6.61422317217391,6.89857820959404,10.7293155677506,8.09690854672406,7.70568167543366,7.88087323774106,8.89776097626138,7.35392946679518,6.34389849529102,12.0647454538851,11.2063084206697,10.3059627574976,7.07961205940144,10.9305180350348,10.610377762633,11.0805360786361,10.5631804033803,9.71758856561075,10.1882181907111,7.38604833326243,11.7783380548857,7.39209210020835,7.55936387873014,5.61935838420512,9.23662026869401,10.1735284273194,6.83687738427537,11.4065765123178,9.47548097514239,10.0710267022052,9.92076754881066,11.5829846496261,10.2098298191318,10.4851332045405
"ABCA6",10.4866041405571,11.5059762867916,11.585522119274,9.66823855351093,11.9513833522689,11.2488198790822,11.6808285602894,10.7646891624456,9.36539898933543,9.91080766056327,10.5998300338759,11.8120217080949,9.22257050136682,10.7392559916906,10.3833854851671,10.8001479860496,10.3851327511544,9.59412607248206,10.7084392034646,10.1004341629185,9.27968426013842,9.04194224078786,10.4591898792652,9.46635235292948,9.6923830303282,12.117131968521,11.5971455537297,10.5902662044044,10.1042186341074,10.9747589466781,11.0719122158562,11.5116485218273,11.1266210478657,11.1886109142607,10.8667838357344,8.98195377618708,11.497845301637,9.98788642193751,9.21762650997318,5.79706789695526,10.4888945123543,11.4255815461682,9.46008965238573,12.3798317616233,8.58969520403569,9.86652253369018,11.084465004611,11.7960861694281,11.1871181178615,10.7738270765727
"ABCA7",11.0892732390068,7.4320317338608,8.76076416255159,9.87968489121932,8.58307590241027,8.51375800908927,8.5345566068818,9.70961778537129,9.83491754286732,9.80369533986214,10.3100752148309,8.88858125075217,11.0591573537947,10.5726536889599,8.88068250394143,9.35931384879849,8.59419592766336,12.1463510709947,8.76534930321717,7.80539199701682,10.7426424694975,10.3101206913043,12.1528260876696,12.2905901276024,11.8607640569715,8.67885811994215,8.87072142257091,9.75937226586824,7.49486752904754,8.54781060392999,8.52332675412513,8.43155139185766,8.52637369450487,8.47496461058938,8.5801740262016,10.073803071863,9.50352692993766,9.20025540475884,11.4397394347813,9.5915169902488,10.3628508401697,9.99598505701294,11.1939740818691,6.13823648952082,7.4803803902357,7.18837508400027,6.38379363281418,6.02385976898608,6.93007704147249,8.15460667315384
"ABCA8",10.8403454631718,12.0980048357832,11.8758423519221,10.1839925022008,12.0830654190251,11.0679015105778,11.9676128848162,11.1561448325253,10.2968818355005,10.5083705083586,10.8960520496266,12.1821305902368,9.90404970517291,11.0269448427284,9.5477015359881,11.0267993715909,9.95861751836139,9.99125685174162,10.1034331688746,10.8879881722116,10.2068593735765,9.63614606605765,9.76245876026844,9.68527649648044,9.38464218552968,11.8708486412351,11.1643774563887,10.5742216465182,10.4629896209424,10.0823933491361,11.1119933688469,11.3125268718007,11.1679688187822,9.53618542966167,11.0089931221499,8.54157606974976,11.7743761484432,10.0577686903095,10.5240477565647,4.09266973045345,10.1165686626479,10.505090867415,8.0484506215318,11.618109037763,10.789025867028,10.4302651066884,11.0295448722528,11.6574655452003,10.6159436252301,10.9128990177822
"ABCA9",8.98195197130027,10.8957543069847,10.4117045584862,8.06130608871938,10.6139679083515,9.91476033695683,10.2489949087252,8.6515869467471,7.73237193370831,8.45228876954798,9.65960180080185,10.791490314856,7.55311715049335,9.33360100227086,9.15761718627837,10.0772111621496,8.53200123637338,9.28865052047236,8.56526961465974,8.59719113767957,8.36532073217362,7.4025432346391,9.15523703617139,8.42675756172553,8.22398773092182,10.8891993784147,10.2160290025007,8.94459284546888,9.12108844746633,8.67068628954431,9.43433287915283,10.3257065241877,9.04806422437318,8.06126612665235,8.7899956078592,7.76052860800078,10.8679003767737,7.70635961637103,7.95416463508288,5.08097206560947,8.86249503652552,8.93032093457157,7.96639484066246,10.415663677522,6.21936442515344,7.25429486557278,8.88329918482505,9.9485445198406,8.39042181320638,8.59244519809236
"ABCB1",6.64590695092758,5.98887452550626,6.2735450200952,7.31551827439316,7.18824108393117,6.53864416929243,6.87877201423033,6.67843371239555,3.10723006930734,7.2047888762636,7.78141024389504,7.88741215847986,5.4249540526583,7.10256016258811,7.11456718865156,7.76889893673189,5.20773509543625,5.64332670863987,7.0276419912256,5.13476091001141,6.97746196167095,6.80258506228856,6.8911432443259,7.09227994038787,6.66610665204585,6.89950611380603,6.82578200439307,6.42194326855314,6.02593743171948,6.81152325157581,6.8591888029183,7.89369985611371,6.98308958393552,5.86564871264278,7.09801358356912,5.69703237239839,5.70824788278024,7.19289422887798,6.06466745189472,5.55456151513211,7.24706595738399,6.59374494380463,6.88489626844731,8.36100842059937,5.44841647282316,5.22238605252637,8.06904322331476,7.25762017113325,6.41661428684846,7.64207003303304
"ABCB10",7.8540953964792,9.33859157648306,8.60572006577975,8.02883536062381,8.54689270687356,8.45077915316776,8.52751306947034,8.28500577094508,8.25979498000157,8.46655416625819,7.94136169370736,8.69529479320146,7.36886743781499,7.72409045812922,8.14411379667765,8.00675394462297,7.71246577899674,7.13412526503644,8.48332614389259,8.53365380527308,7.41194432897275,7.97916430896488,7.78190198499123,7.44226347720671,7.49353331819861,8.71977020970916,8.2003645209065,8.00789295045658,8.07931477095808,8.60419167825165,8.38016443532501,8.1461007041491,8.40427801188254,8.76529568883899,8.64084134427172,7.69734768755926,8.46272611161281,7.01621701343289,6.49513844032937,7.73682312136918,8.02588097218712,7.80807164600826,7.8313722755491,8.72913765293889,8.35516560187563,8.57655966577358,8.79037202548168,8.40922266820965,8.82067978219526,8.47627680726795
